stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
481,"WIML02","Wilczy Młyn",52.4372446300,16.9532701500,A
15,"SLKA42","Słowiańska",52.4271177700,16.9192237100,A
1271,"ANST02","Antoninek PKM",52.4097310900,17.0293978700,A
673,"SKGIM02","Skórzewo/Kozierowskiego Szkoła",52.3908110000,16.7768990000,B
3577,"DETU01","Dębiec Tunel PKM",52.3695534000,16.9041467000,A
4378,"TPMOD02","Tarnowo Pdg/Modrakowa",52.4758330000,16.6568830000,C
2152,"CZWAR02","Czapury/Warta",52.3102736200,16.9104145500,B
1510,"KRGO01","Krzywoustego",52.3742028400,16.9812218200,A
1541,"SIEW02","Siewierska",52.3405578000,17.0054267300,A
3302,"CDPOW01","Ceradz Dolny/Powstańców Wielkopolskich",52.4297049300,16.5826634500,C
3590,"KALI02","Kalinowa",52.3686642348,16.9037278244,A
2556,"MGMOD01","M. Goślina/Modrzewiowa",52.5664568900,17.0025375100,C
1850,"RKSZK02","Rokietnica/Szkoła",52.5098583400,16.7401864200,B
1971,"BTWID01","Batorowo/Widok",52.4218960000,16.7456260000,C
1301,"KALIS02","Kamionki/Lisia",52.2840542800,17.0061699400,B
3620,"BFGLO01","Biskupice/Główna",52.4626316564,17.1689064810,C
1221,"ZIEM02","Ziemowita",52.4030322400,17.0199875800,A
447,"BURY02","Burysława",52.4583754800,16.9466870000,A
536,"WRSZ02","Wrzoska Szpitale",52.4379240000,16.9041070000,A
612,"TATR01","Tatrzańska",52.4295369100,16.8477457600,A
4130,"SLCME01","Suchy Las/Cmentarz",52.4718518910,16.8557509858,B
449,"BOWA02","Bogusława",52.4566334300,16.9480038300,A
3828,"FRWO03","Franowo",52.3808700000,17.0005200000,A
2780,"PTWIE02","Potasze/Wierzbowa",52.5236871600,17.0254049900,C
3334,"WYSZP02","Wysogotowo/Szparagowa",52.4089000280,16.7930018263,B
913,"LUTAR02","Luboń/Targowa",52.3383528026,16.8746259094,B
1684,"GORC41","Górczyn PKM",52.3814366000,16.8810077200,A
1615,"RJEZ72","Rynek Jeżycki",52.4120324500,16.9035799100,A
2904,"PRPLN06","Promnice/Północna",52.5418738500,16.9659650200,C
2755,"DHCIS01","Dachowa/Cisowa",52.2918668007,17.0796674952,B
2544,"GAMTU01","Garby Małe/Tulecka",52.3614000000,17.0752240000,C
2685,"RDOSP01","Radzewo/Strażnica",52.2093356519,17.0208586051,C
1996,"LWSWA02","Lusowo/Swadzimska",52.4316880000,16.7051230000,C
1924,"WYPKN01","Wysogotowo/Piękna",52.4054125200,16.7865839100,B
1174,"BOBA01","Bogucin Bałtycka",52.4302054700,17.0112901700,A
4176,"MWSLO01","Miękowo/Słowackiego",52.4893155666,16.9828431218,C
1817,"PWPAW01","Pawłowice/Pawłowicka",52.4879881900,16.7987727600,B
2626,"JWWIE02","Jeziory Wielkie/Wieś",52.1837605700,17.1238948700,D
2249,"KXBYL01","Komorniki gm.Kleszczewo/Bylin",52.3263061100,17.1250476100,B
1577,"PROM02","Promienista",52.3961334600,16.8811480700,A
111,"SWCZ72","Św. Czesława",52.3975813800,16.9213722500,A
2161,"TUZDB02","Tulce/Zadęby",52.3452274300,17.0917709200,B
2492,"JSRJE01","Swarzędz/Rabowicka",52.4015320000,17.0853810000,B
2433,"PKDWO02","Paczkowo/Szkoła (Dworska)",52.4022850000,17.1588230000,C
3071,"LUZSK04","Luboń/Zespół Szkół",52.3481672883,16.8976329507,B
4115,"SKCYT02","Skórzewo/Cytrynowa",52.3985700000,16.7831880000,B
4237,"TPOSI02","Tarnowo Pdg/OSiR",52.4632240000,16.6495020000,C
4502,"MODLU02","Mosina/Leszczyńska/Długa",52.2353771098,16.8423068456,C
1012,"LERC01","Lerczakówny",52.3637491100,16.8526988000,A
2926,"BOZSZ01","Bolechowo-Os./Zespół Szkół",52.5503881700,16.9762534700,C
4053,"PKPKM10","Paczkowo/PKM",52.3978713200,17.1588382200,C
3301,"CDPOW02","Ceradz Dolny/Powstańców Wielkopolskich",52.4299404600,16.5831017300,C
2420,"LOLIP01","Łowęcin/Lipowa",52.4139550000,17.1214930000,C
2031,"TPKRO01","Tarnowo Pdg/Krótka",52.4603064100,16.6802829900,C
538,"DOZD02","Dojazd",52.4365693300,16.9011971400,A
3345,"ZLOSI02","Złotniki/Osiedle",52.4887761100,16.8543785300,B
2160,"TUZDB01","Tulce/Zadęby",52.3451816900,17.0915260500,B
3596,"LUPKM03","Luboń/PKM",52.3445773155,16.8917446829,B
2702,"XSKOS03","Koszuty/",52.2298516997,17.1995431826,C
2006,"BNKLO02","Baranowo/Klonowa",52.4441390000,16.7857500000,B
4267,"LEPOI01","Łęczyca/Podgórna I ",52.3032800000,16.8651200000,B
2066,"LKPET01","Lusówko/Pętla",52.4275842900,16.6541604700,C
81,"WEGO41","Węgorka",52.3920000000,16.8578300000,A
1862,"MRSZA04","Mrowino/Szkoła",52.5143312600,16.6985976700,B
305,"SLKOS02","Suchy Las/Kościół",52.4723317000,16.8780680300,B
1610,"CZ I02","Os. Czecha I",52.3824873200,16.9819436900,A
1627,"WYKO01","Wykopy",52.3712425878,16.8635577369,A
3092,"ZKBUK04","Zakrzewo/Bukowska",52.4040466300,16.7171878100,C
3671,"BEPRZ02","Biskupice/Przylesie",52.4589660000,17.1670430000,C
3922,"LKRPE01","Lusówko/Rozalin Pętla",52.4076110000,16.6323610000,C
2647,"KDZAM02","Kórnik/Zamkowa",52.2378630500,17.0938892900,C
592,"KRZY02","Krzyżowniki",52.4418361500,16.8074558100,A
1929,"WYZBO01","Wysogotowo/Zbożowa",52.4178391600,16.7746632200,B
1346,"RYDZ02","Rydzowa",52.3340806100,16.9119561700,A
1605,"KART02","Kartuska",52.4526561500,16.8812256300,A
3685,"ZLPKM02","Złotniki/PKM",52.4951772031,16.8367580017,B
3899,"SERB42","Serbska",52.4315024800,16.9457868800,A
2227,"GWTAN02","Tanibórz/Wschód",52.3513575600,17.1469431400,B
3949,"RRAT71","Rondo Rataje",52.3946430000,16.9496830000,A
626,"SZPI04","Szpitalna",52.4110860000,16.8778320000,A
655,"EDWA01","Edwardowo",52.4094642300,16.8473731400,A
4451,"KATE92","Katedra",52.4099970000,16.9473100000,A
3966,"SDWPR02","Swarzędz/Węzeł Przesiadkowy",52.4044952535,17.0733955307,B
3,"SOB41","Os. Sobieskiego",52.4639504200,16.9178214900,A
3068,"LUSRY01","Luboń/Strumykowa",52.3444420093,16.8984003440,B
321,"SZKL01","Szklarniowa",52.4775378300,16.9066457200,A
832,"DENZ01","Dębina",52.3785911400,16.9269882600,A
629,"SWOB02","Swoboda",52.4118230000,16.8726340000,A
1354,"OZAR02","Ożarowska",52.3325719800,16.9323576500,A
2897,"SZWE01","Szwedzka",52.3820321700,16.9911811500,A
4218,"GORC01","Górczyn PKM",52.3820952623,16.8811487524,A
1868,"MRGNI01","Mrowino/Gniewka",52.5155630000,16.7182650000,B
3628,"DBBKW02","Dąbrowa/Bukowska",52.4079092173,16.7358310257,C
456,"OLOK01","Os. Łokietka",52.4480726000,16.9437394000,A
2803,"TERM04","Termalna",52.4086928603,16.9727637060,A
1674,"ROLN04","Rolna",52.3838415000,16.9182885600,A
2100,"GRPET01","Góra/Pętla",52.4855115500,16.6295712900,C
2991,"UNRU02","Unruga",52.4782284648,16.7650805164,A
749,"MATE01","Matejki",52.4048597900,16.8999455200,A
2838,"GALC01","Gałczyńskiego",52.4063869284,16.8515303227,A
2191,"OWPAL02","Owińska/Pałac",52.5130679600,16.9753961500,C
595,"MIED02","Międzyzdrojska",52.4352223500,16.8088744400,A
2282,"KFDWR02","Karłowice/Dwór",52.4948070000,17.1013400000,C
2158,"PRPLN02","Promnice/Północna",52.5413730300,16.9657950700,C
4073,"GRMEC02","Gruszczyn/Mechowska",52.4293958088,17.0698094428,B
309,"SLSTR01","Suchy Las/Strażacka",52.4751292700,16.8836674700,B
3018,"RIMUZ01","Rogalin/Muzeum",52.2351872135,16.9330363453,C
3516,"KCZA02","Kotowicza",52.3667558000,16.8844354000,A
4347,"BEGAW01","Biernatki/Gawrycha",52.2357116870,17.1028811424,C
984,"LUOLU02","Luboń/Os. Lubonianka",52.3490692456,16.8810454495,B
506,"TROJ01","Trójpole",52.4382450600,16.9117682600,A
4001,"BLAZ42","Błażeja",52.4552270846,16.9446653053,A
1780,"KNPET02","Konarzewo/Pętla",52.3347636800,16.7172029700,C
4344,"SSPAZ01","Środa Wielkopolska/20 Października",52.2251034575,17.2767547543,C
2525,"SDPOG01","Swarzędz/Pogodna/Kórnicka",52.3995700000,17.0779220000,B
208,"ZIII42","Żegrze III",52.3833064700,16.9693135900,A
284,"ZLZIE01","Złotniki/Zielona",52.4920706700,16.8420290300,B
1464,"OJAG01","Os. Jagiellońskie",52.3936171100,16.9562191900,A
1156,"BALA02","Bałtycka",52.4254561100,16.9778232100,A
2056,"JNPRZ02","Jankowice/Przemysłowa",52.4544493200,16.6403263800,C
611,"TATR02","Tatrzańska",52.4290282800,16.8485993900,A
1761,"PLSKO01","Plewiska/Szkolna",52.3584900000,16.8076700000,B
1851,"KICZE02","Kiekrz/Czereśniowa",52.4987834900,16.7504222400,B
3974,"SERB06","Serbska",52.4322406913,16.9451227897,A
430,"LOPI02","Łopianowa",52.4867720900,16.9424779000,A
762,"BRZA01","Brzask",52.4081418900,16.8754767800,A
169,"LAKO41","Łąkowa",52.4019500000,16.9342500000,A
918,"LURAT02","Luboń/Ratajskiego",52.3400849290,16.8922759552,B
3709,"BJPRZ01","Błażejewo/Os. Przylesie",52.2184789500,17.0760273700,C
2020,"NAKOB01","Napachanie/Kobylnicka",52.4845230000,16.7284060000,B
71,"RONJ74","Rondo Nowaka-Jeziorańskiego",52.4018848800,16.8891387700,A
4171,"LACI41","Łacina",52.3944500000,16.9663900000,A
1367,"DEKA02","Dęblińska",52.3518709300,16.9422543300,A
1733,"PLSLO01","Plewiska/Słoneczna",52.3662569200,16.8307937300,B
2442,"PKPOL02","Paczkowo/Polna",52.3927610000,17.1569530000,C
1306,"KALAK02","Kamionki/Łąkowa",52.2883077800,16.9818029200,B
1281,"KATO01","Katowicka",52.4019205900,16.9631121000,A
2953,"PDPET01","Przebędowo/Pętla",52.5872258100,17.0097565300,C
1933,"PMOLS91","Przeźmierowo/Kasztanowa",52.4181070000,16.7795200000,B
2664,"SCSZK01","Szczodrzykowo/Szkoła",52.2852619500,17.1028057700,C
2247,"NGOZD02","Nagradowice/Ośrodek Zdrowia",52.3206873800,17.1474324600,B
1887,"RTJOD02","Rostworowo/Jodłowa",52.5246939200,16.7500714500,B
3006,"PUJAR01","Puszczykowo/Jarosławska",52.2775681851,16.8464242058,C
357,"SYPU02","Synów Pułku",52.4598768800,16.8743058000,A
936,"LUZSK02","Luboń/Zespół Szkół",52.3481402292,16.8963490427,B
2520,"SDKUP01","Swarzędz/Kupiecka",52.3975620000,17.0725090000,B
991,"LUCME02","Luboń/Cmentarz",52.3492496349,16.8499807785,B
1591,"PAMI72","Pamiątkowa",52.3871940000,16.9164910000,A
2510,"ZAOLS01","Zalasewo/Olszynowa",52.3889520000,17.0934040000,B
579,"KIKO02","Kiekrz Kościół",52.4773571300,16.7842541400,A
901,"LULAS01","Luboń/Lasek",52.3225891395,16.8867123538,B
3512,"OKEI01","Okrzei",52.3615329000,16.8853534000,A
4289,"KKGRZ01","Krosinko/Grzybowa",52.2315699860,16.8060917850,C
1247,"SDKUP04","Swarzędz/Kupiecka",52.3976485142,17.0708424723,B
3665,"BOKRE02","Bolechowo/Kręta",52.5432544639,16.9947082027,C
3585,"GLTEC03","Głuchowo/Tęczowa",52.3451700000,16.7758400000,C
3297,"JAI01","Jasielska I",52.4456900000,16.8972060000,A
1455,"NADW02","Nad Wierzbakiem",52.4207392100,16.9086202400,A
1753,"GLTEC02","Głuchowo/Tęczowa",52.3448569470,16.7769308398,C
3080,"MGPOL01","M. Goślina/Polna",52.5785668184,17.0180399105,C
3962,"ZLGRZ04","Złotniki/Os. Grzybowe",52.4800720128,16.8577580145,B
2214,"GWJES02","Gowarzewo/Jesionowa",52.3531200800,17.1118252100,B
2666,"RNWIE01","Runowo/Wieś",52.2817055932,17.1211805210,C
1642,"PLWI43","Pl. Wielkopolski",52.4102569400,16.9316672700,A
3581,"WIPKM01","Wiry/PKM I",52.3160907461,16.8677931576,B
3673,"JKMLY02","Jankowo/Młyn",52.4555450000,17.1635760000,C
2827,"LUKWI02","Luboń/Kwiatowa",52.3219934932,16.8789941482,B
1151,"RWSC01","Rynek Wschodni",52.4208191000,16.9700531800,A
2136,"KXDZI02","Koninko/Dziennikarska",52.3090730000,17.0162780000,B
822,"KASZ01","Kasztanowa",52.3658650000,16.9039460000,A
3802,"KCNOS02","Kicin/Nowe Osiedle",52.4676962780,17.0111776435,B
3549,"LKPET02","Lusówko/Pętla",52.4275463000,16.6544373000,C
1549,"OSNZ02","Ostrowska",52.3522132200,17.0027901000,A
2341,"UZKOS01","Uzarzewo/Centrum (Kościół)",52.4489120000,17.1266600000,C
2644,"BELAS01","Biernatki/Laskowa",52.2271642900,17.1065144500,C
863,"MORON02","Mosina/Rondo",52.2433488100,16.8476093900,C
1961,"SAWIA02","Sady/Wiadukt",52.4487345900,16.7233684400,C
2222,"GWAKA02","Gowarzewo/Akacjowa",52.3622413400,17.1301941700,B
2267,"KYBRZ01","Kliny/Brzozowa",52.4895432400,17.0596249800,C
2617,"KDWIE01","Kórnik/Bnin Wierzbowa",52.2231962600,17.0963136300,C
1787,"COJES02","Chomęcice/Jesionowa",52.3305800000,16.7583600000,C
2451,"PKFOL01","Paczkowo/Folwarczna",52.4027530000,17.1636350000,C
4066,"KOTW02","Kotwicza",52.3554816320,16.9314425285,A
2237,"KLPOL02","Kleszczewo/Polna",52.3324482300,17.1909185500,B
3101,"KNSEZ01","Konarzewo/Sezamkowa",52.3376130196,16.7040137190,C
1958,"SWAUC01","Swadzim/Auchan",52.4390070100,16.7634412500,B
4422,"FIEL02","Fieldorfa",52.4433933800,16.8605029212,A
4012,"PAWRZ01","Palędzie/Wrzosowa",52.3727380000,16.7264910000,C
3844,"KBKAR01","Kobylniki/Karolewska",52.4765260000,16.7242100000,B
885,"PURON03","Puszczykowo/Rondo Heigelmanna",52.2805694800,16.8514030200,C
2155,"TUKOS02","Tulce/Kościół",52.3420812100,17.0813603600,B
2957,"BRKUR01","Borówiec/Kurkowa",52.2812629632,17.0204601509,B
707,"DBBUK02","Dąbrowa/Szkolna",52.4037507600,16.7398011500,C
2566,"MGPKM02","M. Goślina/PKM",52.5752468369,17.0153687915,C
865,"MODWK01","Mosina/Dworzec Kolejowy",52.2413403700,16.8514785900,C
887,"PUKOS02","Puszczykowo/Kościelna",52.2868372500,16.8561380700,C
244,"CHRYN02","Chludowo/Rynek",52.5552510800,16.8493123200,C
2018,"KBLIP01","Kobylniki/Lipowa",52.4727320000,16.7484610000,B
4239,"SZKA02","Szczawnicka",52.4409240000,16.8867080000,A
2048,"JNPET01","Jankowice/Pętla",52.4393913900,16.6206655700,C
154,"RRAT75","Rondo Rataje",52.3960300000,16.9490900000,A
3705,"KXMAG01","Koninko/Magazynowa",52.3155122200,17.0309845800,B
4091,"LEZI02","Leśniczówka Zieliniec",52.4216700000,17.0641960000,A
522,"DRUS02","Druskienicka",52.4446149700,16.8877859600,A
1216,"BONY01","Bożeny",52.4106652900,17.0160726900,A
2198,"CEELE02","Czerwonak/Elewator",52.4864096400,16.9780642500,B
2113,"JRSKL01","Jaryszki/Składowa",52.3299460000,17.0161340000,B
1239,"SDSZU02","Swarzędz/Szumana",52.3986846022,17.0462711292,B
1448,"ZERO02","Żeromskiego",52.4165557600,16.8918269900,A
4516,"RZRZI01","Radzewice/Długa/Sportowa",52.2205808501,16.9757299762,C
2062,"LKBOS01","Lusówko/Bosmańska",52.4346932400,16.6447847100,C
4360,"CMLIP02","Czmoń/Lipowa",52.1861215573,17.0516281247,C
1746,"PLENE02","Plewiska/Stacja Energetyczna",52.3711354000,16.7810500900,B
2238,"POOSI01","Poklatki/Osiedle",52.3300611123,17.2034834521,B
2148,"BBBBK02","Babki/Babicka",52.3136355491,16.9382457652,B
1075,"KORD02","Kordeckiego",52.3862784200,16.8795714400,A
2472,"SDTRA02","Swarzędz/Tysiąclecia",52.4022230000,17.0713860000,B
688,"PAPAL01","Palędzie/Leśna",52.3690806300,16.7357758500,C
85,"BALT42","Bałtyk",52.4065000000,16.9110600000,A
476,"LENA01","Lechicka/Naramowicka",52.4404030000,16.9470070000,A
1856,"PBKOL01","Przybroda/Kolejowa",52.5206080000,16.6628440000,B
4333,"GSPAM02","Gołuski/Pamiątkowa",52.3628127988,16.7480502882,C
708,"DBWIK01","Dąbrowa/Krótka",52.4008825100,16.7447766900,C
1766,"MT71","Most Teatralny",52.4100216300,16.9131850300,A
1853,"RKKAL01","Rokietnica/Os. Kalinowe",52.5050900300,16.7419787600,B
3308,"WYBAT02","Wysogotowo/Batorowska",52.4129286600,16.7673969800,B
1336,"CZGLU02","Czapury/Głuszynka",52.3183083400,16.9129405900,B
2586,"BVBYT01","Bytyń/",52.4871080000,16.5074540000,C
98,"GLHE46","Głogowska/Hetmańska",52.3902737400,16.8935651400,A
1585,"IPNZ01","IPN",52.3798476600,16.9145805300,A
2308,"ZNOSP02","Zimin/Świetlica OSP",52.2942037600,17.1590554600,B
993,"SYCH02","Sycowska Centrum Handlowe",52.3547913800,16.8383158400,A
2389,"GTDOZ02","Gortatowo/Dożynkowa",52.4244570000,17.1019520000,B
1073,"SCIE02","Ściegiennego",52.3904857400,16.8748599000,A
2211,"KZZON04","Koziegłowy/Żołnierzy Niezłomnych",52.4474612933,16.9847763626,B
4261,"WIDWO01","Wiry/Dworcowa",52.3124100000,16.8649700000,B
1568,"DRUZ02","Drużynowa",52.3803335100,16.8974728700,A
3950,"RRAT74","Rondo Rataje",52.3966530000,16.9510250000,A
3527,"WYSKO01","Wysogotowo/Skórzewska ",52.4022850200,16.7964778700,B
1960,"SAWIA01","Sady/Wiadukt",52.4487056400,16.7246752600,C
1878,"NAPAR01","Napachanie/Park",52.4863940000,16.7282120000,B
1361,"TOMA02","Tomaszowska",52.3436345800,16.9344514300,A
2000,"LWKOS01","Lusowo/Kościół",52.4329532300,16.6980826400,C
2962,"KOWIS02","Komorniki/Wiśniowa",52.3476918200,16.8117238800,B
3602,"IAS02","Izba Administracji Skarbowej",52.3895481706,16.9242998678,A
2242,"KLSTR02","Kleszczewo/Baza ZK",52.3337428200,17.1638608200,B
498,"SUSZ02","Suszki",52.4460798400,16.9140549500,A
644,"ZLOT01","Złotowska",52.4132556400,16.8323753400,A
923,"LUSTR01","Luboń/Streicha",52.3480951309,16.8904902901,B
2667,"RNRUN01","Runowo/",52.2797814755,17.1296070897,C
2269,"MELAK02","Mielno/Łąkowa",52.4916912000,17.0673597200,C
2174,"BOPOL01","Bolechowo/Poligonowa",52.5428265900,16.9866620000,C
4064,"ZEGL03","Żeglarska",52.3567080866,16.9247130796,A
392,"OSBA04","Os. Batorego",52.4595441500,16.9266402500,A
770,"OPAL02","Opalenicka",52.4047812700,16.8875152200,A
2122,"SCPET01","Szczytniki/Pętla",52.3045090000,17.0103620000,B
4368,"CMLIP01","Czmoń/Lipowa",52.1855512340,17.0514657915,C
4213,"PLPII02","Plewiska/Południowa II ",52.3673100000,16.8281700000,B
250,"CHPKM01","Chludowo/PKM",52.5599405900,16.8271220300,C
209,"OCZ71","Os. Czecha",52.3861726200,16.9754798600,A
1204,"CZEA02","Czerwonacka",52.4348153317,16.9800391847,A
641,"FOED01","Folwark Edwardowo",52.4125853000,16.8465094400,A
2300,"KEPAL02","Krerowo/Pałac",52.2954916400,17.1947686100,B
4319,"DARN01","Darniowa",52.4141660000,17.0543720000,A
274,"ZOWIE02","Złotkowo/Wieś",52.5115741800,16.8391927100,B
758,"BUKO02","Bukowska",52.4093240000,16.8882580000,A
759,"GROD01","Grodziska",52.4100725300,16.8858516400,A
1751,"GLSPO01","Głuchowo/Spokojna",52.3487174844,16.7718837531,C
3583,"KOPOE02","Komorniki/Os. Poetów",52.3235908903,16.8052506039,B
627,"SZPI03","Szpitalna",52.4107840000,16.8804130000,A
2527,"ZAGLE01","Zalasewo/Glebowa",52.3906200000,17.0757250000,B
650,"WIEC02","Wieczorynki",52.4083770000,16.8410330000,A
443,"BIJDW02","Biedrusko/Jednostka Wojskowa",52.5403913300,16.9447178600,B
4394,"NAWS02","Naramowice Wschodnie",52.4453193900,16.9610609600,A
2504,"XRIZA02","Kruszewnia/Os. Izabelin",52.3851600000,17.0972610000,C
2688,"CMSTR01","Czmoń/Strażacka",52.1815768733,17.0524397907,C
2462,"SDPIA02","Swarzędz/Piaski",52.4076060000,17.0759670000,B
567,"INTP02","Instytut Technologiczno-Przyrodniczy",52.4560630000,16.8556850000,A
246,"CHTYS01","Chludowo/Tysiąclecia",52.5593526200,16.8384256000,C
3222,"TLPET01","Trzcielin/Pętla",52.3222640000,16.6794880000,C
3105,"KNKSH01","Konarzewo/Ks. Hartlieba",52.3433324830,16.6949378175,C
4497,"MOKRA02","Mosina/Krasickiego",52.2323748446,16.8358430328,C
3275,"MOSLE01","Mosina/Śremska/Leśmiana",52.2319859822,16.8507776870,C
1312,"DAPIO02","Daszewice/Piotrowska",52.2991004200,16.9583337300,B
1387,"DZIE02","Dziedzicka",52.3543038500,16.9228102900,A
1059,"MRAG02","Mrągowska",52.3812679800,16.8648346700,A
257,"ZIPOG02","Zielątkowo/Pogodna",52.5598768500,16.8048330200,C
2454,"SGSOK02","Sokolniki Gwiazdowskie/Sokolnicka",52.4092140000,17.1671160000,C
679,"DKLAS01","Dąbrówka/Las",52.3871610000,16.7455910000,C
3211,"KNCME02","Konarzewo/Cmentarz",52.3331360000,16.7040110000,C
4201,"GWSKR01","Gowarzewo/Siekierecka Rondo",52.3609880000,17.1321360000,B
1087,"ARCI01","Arciszewskiego",52.3923167400,16.8853747500,A
2661,"SCPKM03","Szczodrzykowo/Kórnik PKM",52.2815409700,17.1044174400,C
686,"PANOW01","Palędzie/Nowa",52.3723335300,16.7379570600,C
774,"RYCE02","Rycerska",52.4039720100,16.8666057200,A
2180,"BOPRZ01","Bolechowo/Przejazd",52.5339703100,16.9800908000,C
3660,"WOPO05","Wojska Polskiego",52.4292337530,16.8971459512,A
3831,"MOGI42","Mogileńska",52.4097647200,16.9923322400,A
1244,"SDCEG01","Swarzędz/Os. Cegielskiego",52.4010720000,17.0590580000,B
608,"LEKA01","Leśnowolska",52.4319771100,16.8222369900,A
1122,"WILC02","Wilczak",52.4272747700,16.9475104800,A
1701,"JUNI42","Junikowo",52.3834200000,16.8345000000,A
728,"ROSK02","Rondo Skubiszewskiego",52.3904582944,16.8552492287,A
3731,"WIDWR01","Wierzenica/Dwór",52.4606614200,17.0690272900,C
2126,"KXLAS01","Koninko/Las",52.2999380000,17.0303780000,B
1880,"RKMIC02","Rokietnica/Mickiewicza",52.5159209100,16.7394621600,B
2611,"KDBRY01","Kórnik/Bnin Rynek",52.2311874800,17.0964539200,C
2089,"GRCIE02","Góra/Ciepła",52.4755622700,16.6422255900,C
14,"BONN41","Bonin",52.4303010700,16.9108599400,A
4471,"CYNJZ01","Chyby/Nad Jeziorem",52.4569450000,16.7811780000,B
2625,"BHPET01","Błażejewko/Pętla",52.1992748000,17.1076437400,C
2632,"JWDOL01","Jeziory Wielkie/Doliwiec Leśny",52.1739889900,17.1405794000,D
924,"LUSTR02","Luboń/Streicha",52.3486182692,16.8902246539,B
4264,"LEPOL01","Łęczyca/Polna",52.3069400000,16.8713500000,B
2138,"KXPIS02","Koninko/Pisarska",52.3064370000,17.0135620000,B
783,"WOPO01","Wojska Polskiego",52.4284195100,16.9006102000,A
173,"AWF73","AWF",52.3990100000,16.9360200000,A
4088,"GARA01","Garaszewo",52.3509542771,16.9628466234,A
503,"PIAT02","Piątkowska",52.4414305600,16.9122533500,A
251,"CHPKM02","Chludowo/PKM",52.5600370600,16.8263996400,C
4515,"RZRZI02","Radzewice/Długa/Sportowa",52.2197667318,16.9765416422,C
1227,"PIWN03","Piwna",52.3921488500,17.0145561600,A
2518,"LKSZK01","Lusówko/Szkoła",52.4263976801,16.6480825538,C
921,"LUPKM01","Luboń/PKM",52.3451906983,16.8921283796,B
2003,"LWSWI02","Lusowo/Świt",52.4382500000,16.6948060000,C
597,"CZKA01","Człopska",52.4351845000,16.8156774100,A
2756,"RBPRZ01","Robakowo/Przyjazna",52.2980617355,17.0640244780,B
4359,"CMOSR02","Czmoń/Os. Radosne",52.1886652912,17.0499900352,C
698,"ZKZAC02","Zakrzewo/Zacisze",52.3900401000,16.7384438100,C
2362,"PRKLO02","Promnice/Klonowa",52.5511964600,16.9617871700,C
3661,"DZDB02","Dojazd Biocentrum",52.4331409323,16.8993595857,A
1835,"KIZIE01","Kiekrz/Zielona",52.4914560000,16.7734190000,B
2434,"PKDWO01","Paczkowo/Szkoła (Dworska)",52.4022200000,17.1589250000,C
961,"KOLUB02","Komorniki/Lubońska",52.3391737668,16.8347214580,B
163,"PP71","Politechnika",52.4005864300,16.9487672600,A
633,"KLRA01","Kolorowa",52.4120368300,16.8635587600,A
1843,"RKPKM01","Rokietnica/Węzeł Przesiadkowy",52.5117110000,16.7533640000,B
1215,"MILO01","Miłostowo",52.4102493000,17.0043568700,A
1286,"KOWO01","Kopiec Wolności",52.3982756800,16.9755023100,A
11,"UP41","Uniwersytet Przyrodniczy",52.4263916700,16.9059923800,A
2423,"LOPOP01","Łowęcin/II (Poprzeczna)",52.4198620000,17.1413830000,C
